(34, 76) , (75, 37) , 0
(51, 99) , (42, 20) , 0
(77, 89) , (80, 85) , 0
(3, 37) , (21, 7) , 0
(67, 36) , (89, 9) , 0
(46, 71) , (94, 7) , 0
(55, 67) , (13, 11) , 0
(1, 28) , (22, 27) , 0
(7, 25) , (7, 19) , 0
(33, 58) , (94, 33) , 0
(60, 6) , (50, 58) , 0
(12, 75) , (41, 70) , 0
(21, 97) , (27, 61) , 0
(20, 76) , (75, 7) , 0
(45, 3) , (52, 5) , 0
(36, 76) , (1, 100) , 0
(7, 35) , (31, 98) , 0
(68, 65) , (43, 40) , 0
(3, 53) , (43, 85) , 0
(91, 11) , (87, 88) , 0
(5, 11) , (39, 76) , 0
(42, 62) , (55, 82) , 0
(5, 88) , (89, 71) , 0
(98, 59) , (45, 92) , 0
(41, 35) , (41, 86) , 0
(79, 58) , (14, 67) , 0
(73, 92) , (81, 35) , 0
(73, 47) , (27, 21) , 0
(3, 9) , (50, 76) , 0
(93, 72) , (3, 40) , 0
(40, 3) , (78, 9) , 0
(74, 27) , (88, 0) , 0
(59, 24) , (88, 33) , 0
(1, 54) , (68, 11) , 0
(54, 47) , (87, 61) , 0
(55, 20) , (54, 42) , 0
(46, 0) , (94, 80) , 0
(28, 56) , (89, 67) , 0
(27, 81) , (4, 28) , 0
(72, 75) , (14, 60) , 0
(31, 34) , (49, 93) , 0
(93, 21) , (62, 37) , 0
(32, 66) , (71, 99) , 0
(52, 98) , (99, 25) , 0
(80, 15) , (9, 76) , 0
(89, 65) , (31, 83) , 0
(16, 95) , (74, 39) , 0
(80, 49) , (9, 86) , 0
(18, 76) , (87, 41) , 0
(40, 6) , (49, 99) , 0
(41, 20) , (100, 52) , 0
(83, 19) , (97, 88) , 0
(45, 26) , (23, 85) , 0
(19, 10) , (23, 57) , 0
(3, 46) , (14, 70) , 0
(75, 70) , (39, 53) , 0
(0, 91) , (68, 98) , 0
(65, 6) , (67, 59) , 0
(65, 2) , (75, 71) , 0
(84, 80) , (71, 31) , 0
(27, 17) , (96, 47) , 0
(53, 82) , (52, 88) , 0
(95, 21) , (55, 28) , 0
(3, 51) , (3, 49) , 0
(33, 95) , (48, 20) , 0
(49, 83) , (79, 67) , 0
(55, 39) , (90, 73) , 0
(43, 41) , (39, 18) , 0
(100, 36) , (30, 43) , 0
(73, 72) , (2, 40) , 0
(9, 62) , (38, 10) , 0
(23, 14) , (80, 41) , 0
(81, 25) , (57, 82) , 0
(41, 75) , (76, 96) , 0
(25, 41) , (17, 31) , 0
(32, 6) , (94, 73) , 0
(49, 52) , (37, 32) , 0
(10, 47) , (45, 64) , 0
(52, 92) , (14, 58) , 0
(36, 76) , (62, 48) , 0
(77, 40) , (58, 41) , 0
(6, 11) , (46, 48) , 0
(15, 89) , (4, 37) , 0
(91, 9) , (26, 68) , 0
(40, 75) , (29, 7) , 0
(48, 96) , (84, 36) , 0
(22, 3) , (71, 82) , 0
(94, 52) , (10, 83) , 0
(70, 46) , (25, 41) , 0
(36, 32) , (48, 62) , 0
(55, 75) , (31, 5) , 0
(84, 37) , (98, 69) , 0
(30, 92) , (9, 43) , 0
(75, 97) , (64, 18) , 0
(19, 60) , (72, 80) , 0
(53, 85) , (83, 21) , 0
(96, 52) , (62, 81) , 0
(55, 22) , (3, 35) , 0
(8, 17) , (97, 55) , 0
(75, 60) , (89, 81) , 0
(47, 8) , (86, 59) , 0
(34, 22) , (32, 45) , 0
(76, 87) , (34, 61) , 0
(64, 79) , (76, 38) , 0
(56, 74) , (87, 56) , 0
(18, 62) , (51, 29) , 0
(60, 84) , (41, 53) , 0
(87, 69) , (3, 55) , 0
(61, 83) , (27, 90) , 0
(25, 25) , (4, 1) , 0
(50, 86) , (74, 21) , 0
(93, 10) , (46, 15) , 0
(35, 82) , (64, 52) , 0
(77, 92) , (54, 94) , 0
(81, 36) , (82, 59) , 0
(89, 56) , (10, 57) , 0
(65, 94) , (61, 66) , 0
(75, 8) , (60, 38) , 0
(44, 31) , (39, 94) , 0
(52, 40) , (2, 66) , 0
(86, 14) , (45, 23) , 0
(28, 30) , (24, 56) , 0
(79, 84) , (17, 45) , 0
(63, 39) , (98, 1) , 0
(41, 63) , (59, 52) , 0
(11, 46) , (2, 16) , 0
(47, 65) , (4, 63) , 0
(70, 51) , (29, 82) , 0
(12, 58) , (64, 31) , 0
(19, 27) , (69, 12) , 0
(94, 45) , (13, 79) , 0
(6, 21) , (74, 91) , 0
(59, 89) , (30, 4) , 0
(17, 40) , (74, 2) , 0
(92, 27) , (81, 12) , 0
(28, 49) , (39, 9) , 0
(25, 36) , (75, 79) , 0
(68, 68) , (50, 66) , 0
(7, 68) , (22, 35) , 0
(81, 11) , (3, 89) , 0
(13, 22) , (12, 9) , 0
(87, 91) , (16, 38) , 0
(74, 50) , (81, 99) , 0
(54, 16) , (51, 89) , 0
(32, 20) , (97, 51) , 0
(3, 87) , (55, 74) , 0
(27, 34) , (73, 7) , 0
(65, 84) , (11, 77) , 0
(41, 98) , (43, 68) , 0
(53, 44) , (34, 0) , 0
(2, 97) , (51, 61) , 0
(91, 52) , (99, 88) , 0
(87, 95) , (45, 31) , 0
(31, 28) , (0, 28) , 0
(84, 89) , (41, 23) , 0
(28, 19) , (35, 6) , 0
(37, 11) , (41, 85) , 0
(64, 10) , (61, 66) , 0
(85, 82) , (38, 14) , 0
(9, 69) , (48, 82) , 0
(30, 23) , (21, 41) , 0
(33, 34) , (95, 45) , 0
(10, 55) , (54, 73) , 0
(36, 13) , (22, 8) , 0
(0, 5) , (95, 13) , 0
(96, 81) , (36, 47) , 0
(15, 6) , (49, 43) , 0
(38, 9) , (75, 14) , 0
(2, 34) , (78, 73) , 0
(53, 80) , (35, 66) , 0
(79, 12) , (94, 20) , 0
(96, 8) , (69, 72) , 0
(85, 86) , (22, 10) , 0
(8, 79) , (53, 28) , 0
(42, 87) , (34, 31) , 0
(38, 90) , (29, 22) , 0
(34, 99) , (35, 82) , 0
(23, 1) , (69, 1) , 0
(4, 11) , (24, 83) , 0
(19, 57) , (10, 93) , 0
(100, 74) , (94, 8) , 0
(90, 38) , (56, 62) , 0
(88, 13) , (93, 91) , 0
(60, 32) , (48, 44) , 0
(55, 32) , (3, 18) , 0
(58, 75) , (39, 91) , 0
(26, 99) , (55, 96) , 0
(28, 75) , (52, 0) , 0
(92, 60) , (87, 81) , 0
(23, 19) , (58, 1) , 0
(90, 58) , (90, 55) , 0
(58, 17) , (66, 60) , 0
(29, 80) , (42, 49) , 0
(44, 67) , (29, 73) , 0
(0, 97) , (32, 83) , 0
(83, 35) , (57, 97) , 0
(49, 85) , (17, 45) , 0
(65, 39) , (79, 51) , 0
(71, 60) , (75, 62) , 0
(45, 11) , (80, 95) , 0
(94, 44) , (61, 19) , 0
(89, 30) , (64, 94) , 0
(17, 76) , (69, 71) , 0
(96, 29) , (41, 59) , 0
(68, 98) , (83, 100) , 0
(23, 10) , (51, 34) , 0
(46, 100) , (46, 51) , 0
(80, 51) , (65, 4) , 0
(60, 74) , (68, 99) , 0
(84, 83) , (23, 30) , 0
(52, 65) , (81, 37) , 0
(60, 73) , (62, 40) , 0
(98, 98) , (31, 91) , 0
(1, 28) , (18, 55) , 0
(95, 59) , (33, 79) , 0
(75, 2) , (77, 15) , 0
(18, 22) , (57, 94) , 0
(4, 76) , (23, 99) , 0
(30, 58) , (43, 73) , 0
(53, 89) , (29, 24) , 0
(49, 85) , (87, 83) , 0
(36, 64) , (47, 47) , 0
(35, 61) , (75, 49) , 0
(48, 75) , (19, 28) , 0
(76, 35) , (91, 68) , 0
(76, 38) , (30, 78) , 0
(99, 5) , (0, 70) , 0
(61, 25) , (49, 38) , 0
(32, 3) , (53, 8) , 0
(60, 49) , (73, 64) , 0
(82, 21) , (71, 64) , 0
(20, 87) , (67, 66) , 0
(58, 38) , (15, 47) , 0
(83, 87) , (42, 35) , 0
(52, 54) , (18, 70) , 0
(24, 55) , (66, 4) , 0
(45, 74) , (46, 73) , 0
(32, 61) , (95, 79) , 0
(77, 13) , (85, 57) , 0
(63, 8) , (22, 97) , 0
(45, 61) , (70, 7) , 0
(32, 2) , (75, 96) , 0
(75, 51) , (68, 24) , 0
(45, 96) , (53, 74) , 0
(52, 14) , (52, 86) , 0
(31, 22) , (90, 35) , 0
(78, 99) , (1, 79) , 0
(81, 38) , (19, 99) , 0
(5, 78) , (5, 0) , 0
(23, 26) , (54, 9) , 0
(70, 52) , (80, 33) , 0
(76, 39) , (62, 12) , 0
(44, 48) , (4, 74) , 0
(98, 68) , (0, 50) , 0
(14, 53) , (6, 51) , 0
(41, 30) , (21, 73) , 0
(86, 88) , (82, 89) , 0
(44, 80) , (3, 42) , 0
(69, 27) , (66, 1) , 0
(80, 26) , (7, 5) , 0
(43, 44) , (66, 67) , 0
(94, 76) , (16, 98) , 0
(82, 91) , (16, 25) , 0
(52, 34) , (53, 73) , 0
(90, 5) , (16, 99) , 0
(44, 12) , (2, 99) , 0
(63, 73) , (13, 96) , 0
(46, 11) , (45, 37) , 0
(29, 52) , (28, 74) , 0
(65, 2) , (44, 86) , 0
(35, 7) , (17, 49) , 0
(42, 5) , (8, 10) , 0
(70, 4) , (84, 46) , 0
(35, 32) , (62, 62) , 0
(4, 27) , (74, 72) , 0
(30, 42) , (100, 24) , 0
(47, 17) , (41, 19) , 0
(89, 98) , (79, 88) , 0
(42, 13) , (5, 82) , 0
(31, 87) , (38, 47) , 0
(75, 89) , (94, 38) , 0
(46, 3) , (55, 62) , 0
(37, 97) , (94, 20) , 0
(80, 74) , (19, 30) , 0
(59, 42) , (69, 74) , 0
(57, 80) , (58, 98) , 0
(1, 88) , (29, 69) , 0
(7, 23) , (79, 59) , 0
(72, 12) , (47, 65) , 0
(76, 15) , (36, 26) , 0
(61, 12) , (39, 75) , 0
(34, 43) , (34, 56) , 0
(42, 69) , (82, 82) , 0
(37, 47) , (65, 61) , 0
(17, 27) , (57, 20) , 0
(84, 5) , (41, 35) , 0
(28, 4) , (75, 64) , 0
(76, 24) , (71, 98) , 0
(58, 14) , (97, 14) , 0
(3, 9) , (0, 20) , 0
(4, 70) , (16, 57) , 0
(72, 5) , (91, 74) , 0
(47, 34) , (67, 70) , 0
(3, 18) , (82, 59) , 0
(27, 49) , (81, 67) , 0
(100, 9) , (45, 21) , 0
(25, 18) , (35, 7) , 0
(0, 94) , (61, 55) , 0
(72, 98) , (62, 54) , 0
(1, 91) , (87, 72) , 0
(29, 50) , (63, 35) , 0
(28, 20) , (65, 3) , 0
(12, 85) , (9, 29) , 0
(57, 55) , (96, 82) , 0
(79, 20) , (97, 58) , 0
(5, 59) , (66, 81) , 0
(83, 82) , (55, 71) , 0
(72, 86) , (75, 2) , 0
(70, 39) , (91, 41) , 0
(32, 49) , (32, 44) , 0
(40, 89) , (31, 19) , 0
(88, 6) , (61, 24) , 0
(8, 42) , (50, 78) , 0
(73, 79) , (30, 33) , 0
(26, 25) , (62, 79) , 0
(39, 98) , (2, 26) , 0
(51, 72) , (84, 84) , 0
(18, 49) , (44, 33) , 0
(66, 9) , (58, 73) , 0
(1, 75) , (12, 9) , 0
(81, 90) , (88, 78) , 0
(55, 70) , (68, 43) , 0
(19, 19) , (96, 97) , 0
(61, 32) , (65, 65) , 0
(17, 66) , (57, 37) , 0
(96, 17) , (32, 49) , 0
(25, 61) , (69, 66) , 0
(90, 18) , (36, 32) , 0
(78, 48) , (4, 87) , 0
(71, 3) , (13, 32) , 0
(25, 87) , (13, 49) , 0
(70, 62) , (76, 66) , 0
(71, 59) , (10, 54) , 0
(77, 1) , (93, 53) , 0
(75, 35) , (36, 99) , 0
(41, 51) , (99, 85) , 0
(7, 32) , (18, 56) , 0
(21, 22) , (87, 39) , 0
(33, 29) , (45, 5) , 0
(37, 78) , (40, 77) , 0
(40, 32) , (21, 100) , 0
(88, 31) , (60, 38) , 0
(40, 78) , (89, 30) , 0
(4, 33) , (84, 87) , 0
(44, 74) , (52, 74) , 0
(34, 57) , (49, 90) , 0
(8, 19) , (88, 37) , 0
(40, 50) , (78, 22) , 0
(24, 8) , (15, 9) , 0
(89, 65) , (10, 17) , 0
(76, 100) , (86, 100) , 0
(16, 25) , (38, 96) , 0
(81, 77) , (3, 24) , 0
(75, 36) , (72, 13) , 0
(68, 17) , (32, 99) , 0
(0, 46) , (60, 28) , 0
(55, 97) , (17, 53) , 0
(29, 96) , (79, 95) , 0
(86, 9) , (74, 8) , 0
(4, 58) , (20, 80) , 0
(72, 100) , (88, 25) , 0
(38, 37) , (20, 37) , 0
(49, 45) , (53, 72) , 0
(61, 11) , (48, 66) , 0
(64, 6) , (91, 67) , 0
(65, 92) , (30, 64) , 0
(30, 78) , (83, 85) , 0
(7, 44) , (81, 20) , 0
(72, 80) , (25, 20) , 0
(99, 28) , (5, 60) , 0
(68, 86) , (80, 38) , 0
(50, 31) , (89, 59) , 0
(68, 99) , (33, 98) , 0
(48, 86) , (93, 39) , 0
(71, 41) , (7, 39) , 0
(16, 1) , (75, 72) , 0
(100, 36) , (27, 53) , 0
(87, 83) , (74, 96) , 0
(41, 28) , (28, 88) , 0
(5, 99) , (38, 62) , 0
(13, 40) , (8, 98) , 0
(75, 75) , (86, 88) , 0
(62, 75) , (18, 86) , 0
(81, 31) , (57, 26) , 0
(69, 15) , (45, 34) , 0
(63, 21) , (45, 47) , 0
(93, 1) , (57, 61) , 0
(17, 34) , (47, 20) , 0
(54, 73) , (6, 64) , 0
(11, 4) , (2, 7) , 0
(89, 0) , (67, 40) , 0
(65, 84) , (96, 0) , 0
(85, 19) , (41, 61) , 0
(56, 62) , (15, 51) , 0
(36, 31) , (76, 41) , 0
(0, 50) , (18, 52) , 0
(3, 73) , (97, 37) , 0
(21, 79) , (56, 97) , 0
(14, 99) , (70, 50) , 0
(38, 54) , (85, 87) , 0
(89, 20) , (53, 32) , 0
(54, 64) , (7, 75) , 0
(94, 86) , (7, 63) , 0
(13, 50) , (97, 94) , 0
(23, 61) , (56, 52) , 0
(82, 48) , (35, 70) , 0
(61, 83) , (18, 19) , 0
(95, 68) , (2, 77) , 0
(39, 55) , (79, 26) , 0
(82, 85) , (58, 74) , 0
(56, 95) , (52, 78) , 0
(34, 3) , (9, 39) , 0
(63, 81) , (0, 83) , 0
(49, 99) , (11, 47) , 0
(64, 25) , (50, 100) , 0
(17, 16) , (50, 4) , 0
(97, 87) , (57, 91) , 0
(14, 59) , (79, 23) , 0
(36, 36) , (22, 11) , 0
(37, 63) , (91, 60) , 0
(2, 31) , (40, 62) , 0
(46, 88) , (31, 48) , 0
(72, 76) , (84, 69) , 0
(34, 81) , (97, 2) , 0
(89, 94) , (41, 64) , 0
(84, 99) , (89, 100) , 0
(30, 87) , (49, 10) , 0
(33, 10) , (80, 93) , 0
(37, 73) , (87, 82) , 0
(10, 29) , (21, 56) , 0
(21, 56) , (86, 95) , 0
(62, 80) , (44, 81) , 0
(35, 26) , (59, 74) , 0
(97, 13) , (9, 93) , 0
(22, 80) , (87, 28) , 0
(35, 56) , (29, 33) , 0
(97, 29) , (100, 32) , 0
(60, 18) , (95, 54) , 0
(73, 36) , (94, 27) , 0
(89, 81) , (33, 29) , 0
(68, 11) , (44, 48) , 0
(18, 100) , (81, 99) , 0
(14, 50) , (10, 14) , 0
(29, 42) , (46, 87) , 0
(8, 91) , (12, 99) , 0
(45, 95) , (59, 100) , 0
(17, 56) , (33, 57) , 0
(97, 72) , (79, 79) , 0
(66, 4) , (22, 75) , 0
(41, 53) , (1, 86) , 0
(9, 75) , (93, 27) , 0
(33, 26) , (75, 63) , 0
(15, 16) , (46, 24) , 0
(62, 96) , (33, 91) , 0
(41, 89) , (12, 6) , 0
(40, 96) , (55, 5) , 0
(63, 23) , (10, 97) , 0
(87, 52) , (91, 82) , 0
(38, 91) , (96, 57) , 0
(64, 1) , (47, 66) , 0
(54, 67) , (39, 70) , 0
(95, 73) , (5, 23) , 0
(98, 56) , (34, 49) , 0
(49, 42) , (37, 67) , 0
(79, 2) , (30, 68) , 0
(13, 68) , (67, 17) , 0
(51, 77) , (24, 13) , 0
(35, 10) , (42, 67) , 0
(61, 87) , (65, 6) , 0
(18, 39) , (56, 74) , 0
(64, 79) , (91, 48) , 0
(44, 37) , (88, 79) , 0
(45, 41) , (91, 29) , 0
(28, 45) , (88, 4) , 0
(100, 24) , (37, 89) , 0
(49, 75) , (43, 64) , 0
(96, 31) , (94, 43) , 0
(36, 76) , (73, 71) , 0
(73, 64) , (93, 70) , 0
(49, 18) , (34, 82) , 0
(86, 38) , (26, 58) , 0
(24, 24) , (44, 25) , 0
(1, 2) , (2, 99) , 0
(70, 57) , (97, 1) , 0
(99, 38) , (10, 75) , 0
(69, 84) , (41, 40) , 0
(48, 7) , (78, 65) , 0
(48, 84) , (80, 32) , 0
(63, 65) , (89, 20) , 0
(73, 80) , (55, 38) , 0
(67, 27) , (38, 31) , 0
(7, 15) , (82, 57) , 0
(41, 84) , (93, 42) , 0
(33, 71) , (12, 92) , 0
(3, 74) , (27, 91) , 0
(99, 59) , (58, 36) , 0
(30, 94) , (44, 14) , 0
(22, 33) , (25, 12) , 0
(9, 6) , (8, 20) , 0
(66, 0) , (66, 14) , 0
(48, 50) , (91, 66) , 0
(21, 97) , (87, 71) , 0
(26, 40) , (50, 62) , 0
(18, 82) , (61, 77) , 0
(2, 96) , (72, 78) , 0
(2, 34) , (56, 12) , 0
(100, 100) , (22, 97) , 0
(39, 20) , (1, 3) , 0
(7, 57) , (68, 3) , 0
(11, 28) , (65, 27) , 0
(5, 43) , (58, 98) , 0
(6, 23) , (72, 76) , 0
(13, 93) , (48, 53) , 0
(46, 78) , (74, 95) , 0
(72, 27) , (80, 10) , 0
(63, 70) , (30, 43) , 0
(51, 32) , (28, 96) , 0
(72, 5) , (38, 37) , 0
(91, 38) , (41, 8) , 0
(76, 70) , (87, 45) , 0
(39, 65) , (81, 80) , 0
(93, 72) , (35, 14) , 0
(54, 41) , (44, 11) , 0
(92, 91) , (99, 23) , 0
(63, 3) , (94, 68) , 0
(83, 73) , (65, 84) , 0
(19, 43) , (78, 62) , 0
(8, 77) , (98, 33) , 0
(49, 43) , (44, 44) , 0
(17, 38) , (6, 41) , 0
(3, 37) , (65, 60) , 0
(31, 22) , (71, 66) , 0
(30, 45) , (52, 1) , 0
(61, 97) , (85, 85) , 0
(88, 68) , (94, 40) , 0
(50, 91) , (40, 17) , 0
(45, 73) , (12, 87) , 0
(91, 77) , (90, 33) , 0
(94, 64) , (58, 12) , 0
(31, 42) , (33, 23) , 0
(62, 30) , (59, 79) , 0
(23, 63) , (2, 41) , 0
(21, 58) , (69, 95) , 0
(36, 80) , (41, 23) , 0
(50, 12) , (3, 94) , 0
(3, 86) , (41, 22) , 0
(2, 22) , (16, 14) , 0
(88, 38) , (82, 31) , 0
(47, 98) , (85, 49) , 0
(91, 8) , (7, 30) , 0
(30, 49) , (100, 21) , 0
(71, 2) , (20, 19) , 0
(96, 48) , (16, 40) , 0
(22, 47) , (28, 100) , 0
(67, 40) , (87, 87) , 0
(78, 12) , (66, 69) , 0
(12, 61) , (60, 66) , 0
(15, 69) , (55, 29) , 0
(12, 18) , (46, 72) , 0
(5, 17) , (49, 3) , 0
(70, 26) , (65, 89) , 0
(17, 36) , (36, 44) , 0
(73, 40) , (12, 5) , 0
(99, 61) , (16, 83) , 0
(74, 30) , (68, 41) , 0
(8, 80) , (66, 12) , 0
(62, 69) , (66, 75) , 0
(59, 96) , (40, 53) , 0
(22, 28) , (81, 88) , 0
(2, 80) , (35, 77) , 0
(25, 97) , (8, 31) , 0
(62, 20) , (29, 26) , 0
(46, 90) , (14, 24) , 0
(83, 19) , (15, 31) , 0
(27, 55) , (47, 81) , 0
(46, 11) , (45, 33) , 0
(82, 25) , (45, 3) , 0
(61, 93) , (45, 11) , 0
(83, 68) , (96, 75) , 0
(55, 56) , (33, 89) , 0
(48, 70) , (86, 2) , 0
(93, 37) , (56, 97) , 0
(24, 49) , (8, 2) , 0
(12, 92) , (42, 1) , 0
(98, 63) , (90, 87) , 0
(55, 82) , (72, 39) , 0
(1, 59) , (65, 69) , 0
(67, 83) , (92, 63) , 0
(85, 6) , (96, 13) , 0
(77, 59) , (52, 92) , 0
(29, 21) , (45, 64) , 0
(1, 35) , (82, 10) , 0
(8, 55) , (93, 1) , 0
(2, 83) , (56, 67) , 0
(89, 29) , (56, 1) , 0
(39, 3) , (84, 30) , 0
(7, 2) , (62, 88) , 0
(43, 91) , (47, 38) , 0
(99, 63) , (46, 65) , 0
(76, 65) , (39, 92) , 0
(20, 92) , (96, 100) , 0
(39, 86) , (88, 86) , 0
(72, 39) , (79, 12) , 0
(86, 6) , (51, 56) , 0
(62, 42) , (6, 70) , 0
(11, 50) , (26, 59) , 0
(57, 94) , (57, 79) , 0
(87, 35) , (99, 9) , 0
(2, 72) , (95, 20) , 0
(81, 19) , (39, 40) , 0
(33, 40) , (49, 23) , 0
(38, 74) , (38, 66) , 0
(31, 3) , (63, 87) , 0
(91, 43) , (10, 61) , 0
(31, 18) , (93, 48) , 0
(96, 69) , (38, 43) , 0
(79, 74) , (90, 11) , 0
(49, 75) , (9, 38) , 0
(86, 57) , (77, 21) , 0
(38, 11) , (80, 35) , 0
(82, 44) , (80, 32) , 0
(80, 64) , (6, 16) , 0
(2, 76) , (24, 86) , 0
(78, 25) , (100, 39) , 0
(37, 13) , (40, 39) , 0
(77, 90) , (18, 74) , 0
(99, 55) , (75, 24) , 0
(37, 83) , (82, 51) , 0
(35, 98) , (92, 0) , 0
(21, 76) , (27, 14) , 0
(30, 66) , (27, 62) , 0
(89, 44) , (20, 83) , 0
(19, 13) , (82, 20) , 0
(67, 46) , (98, 63) , 0
(89, 21) , (65, 70) , 0
(18, 98) , (47, 17) , 0
(7, 35) , (100, 100) , 0
(50, 63) , (90, 78) , 0
(85, 96) , (93, 84) , 0
(15, 44) , (37, 55) , 0
(0, 63) , (54, 24) , 0
(77, 74) , (8, 78) , 0
(25, 92) , (7, 26) , 0
(68, 96) , (4, 25) , 0
(3, 33) , (65, 90) , 0
(34, 96) , (57, 99) , 0
(16, 19) , (12, 32) , 0
(8, 6) , (25, 4) , 0
(78, 90) , (28, 16) , 0
(92, 97) , (53, 10) , 0
(79, 23) , (62, 91) , 0
(45, 26) , (56, 22) , 0
(1, 78) , (51, 58) , 0
(15, 63) , (71, 34) , 0
(23, 23) , (71, 32) , 0
(49, 30) , (33, 45) , 0
(9, 62) , (20, 31) , 0
(27, 60) , (35, 24) , 0
(27, 79) , (85, 2) , 0
(76, 89) , (76, 15) , 0
(21, 39) , (31, 37) , 0
(83, 79) , (83, 19) , 0
(28, 21) , (84, 51) , 0
(18, 12) , (64, 86) , 0
(12, 12) , (50, 35) , 0
(65, 9) , (47, 53) , 0
(98, 5) , (85, 62) , 0
(59, 17) , (41, 53) , 0
(51, 88) , (37, 21) , 0
(53, 31) , (0, 39) , 0
(65, 61) , (76, 28) , 0
(86, 31) , (90, 83) , 0
(78, 28) , (31, 77) , 0
(56, 68) , (16, 92) , 0
(75, 96) , (9, 45) , 0
(79, 51) , (15, 91) , 0
(0, 100) , (23, 28) , 0
(79, 61) , (81, 63) , 0
(4, 67) , (55, 1) , 0
(20, 6) , (56, 11) , 0
(77, 62) , (8, 32) , 0
(80, 56) , (19, 76) , 0
(66, 43) , (11, 93) , 0
(96, 27) , (13, 48) , 0
(90, 32) , (45, 14) , 0
(66, 87) , (51, 54) , 0
(18, 15) , (41, 14) , 0
(12, 35) , (46, 8) , 0
(4, 78) , (83, 95) , 0
(11, 91) , (74, 4) , 0
(43, 86) , (100, 29) , 0
(54, 63) , (26, 67) , 0
(9, 15) , (28, 4) , 0
(42, 82) , (82, 93) , 0
(72, 89) , (19, 42) , 0
(99, 44) , (10, 69) , 0
(3, 42) , (53, 64) , 0
(10, 27) , (53, 56) , 0
(53, 44) , (33, 56) , 0
(6, 93) , (1, 21) , 0
(76, 62) , (66, 24) , 0
(34, 70) , (22, 71) , 0
(12, 61) , (17, 70) , 0
(2, 95) , (11, 49) , 0
(0, 35) , (90, 93) , 0
(75, 100) , (74, 44) , 0
(28, 78) , (47, 34) , 0
(70, 78) , (22, 67) , 0
(65, 52) , (100, 35) , 0
(82, 41) , (41, 57) , 0
(39, 47) , (80, 84) , 0
(65, 97) , (23, 49) , 0
(19, 74) , (39, 0) , 0
(94, 47) , (61, 71) , 0
(2, 33) , (76, 44) , 0
(18, 98) , (36, 42) , 0
(29, 47) , (7, 72) , 0
(59, 61) , (82, 90) , 0
(14, 12) , (12, 23) , 0
(89, 73) , (65, 49) , 0
(93, 84) , (48, 28) , 0
(8, 13) , (24, 1) , 0
(79, 90) , (74, 22) , 0
(56, 14) , (88, 3) , 0
(98, 15) , (73, 80) , 0
(87, 91) , (79, 77) , 0
(20, 19) , (61, 26) , 0
(34, 73) , (14, 96) , 0
(64, 99) , (78, 37) , 0
(62, 79) , (52, 44) , 0
(38, 36) , (52, 61) , 0
(45, 94) , (59, 70) , 0
(24, 86) , (44, 22) , 0
